"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"5870","2007uy","","137.39729","33.11914","SN Ib","0.007","17639","2008-01-03 09:36:00.00","2454468.9","","FLWO-1.5m","FAST","MC","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007uy_2008-01-03_09-36-00_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","1800","3","","1","","","","","3479","7421.54","1.4694521058517","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2014-01-05 08:47:38"
"5870","2007uy","","137.39729","33.11914","SN Ib","0.007","17640","2008-01-05 07:55:12.00","2454470.83","","FLWO-1.5m","FAST","PBe","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007uy_2008-01-05_07-55-12_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","1800","3","","1.06","","","","","3471","7412.07","1.469451901566","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2014-01-05 08:47:38"
"5870","2007uy","","137.39729","33.11914","SN Ib","0.007","17641","2008-01-10 10:48:00.00","2454475.95","","FLWO-1.5m","FAST","MC","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007uy_2008-01-10_10-48-00_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","1200","3","","1.05","","","","","3477","7418.07","1.469451901566","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2014-01-05 08:47:38"
"5870","2007uy","","137.39729","33.11914","SN Ib","0.007","17642","2008-01-11 09:36:00.00","2454476.9","","MMT","MMT-Blue","Unknown","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007uy_2008-01-11_09-36-00_MMT_MMT-Blue_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","900","1","","1.03","","","","","3206","8398.85","1.949268018018","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2014-01-05 08:47:38"
"5870","2007uy","","137.39729","33.11914","SN Ib","0.007","17643","2008-01-13 08:24:00.00","2454478.85","","FLWO-1.5m","FAST","PBe","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007uy_2008-01-13_08-24-00_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","1800","3","","1.01","","","","","3475","7416.07","1.469451901566","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2014-01-05 08:47:38"
"5870","2007uy","","137.39729","33.11914","SN Ib","0.007","49462","2008-01-15 09:43:12.00","2454480.905","","Lick-3m","KAST","Mohan Ganeshalingam, Thea Steele, Nicholas Lee","Thea Steele","UCB-SNDB","Y","UCB-SNDB","","SN_2007uy_2008-01-15_09-43-12_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3320","10500","1.9994430520746","","2019MNRAS.482.1545S","SNR: 56.4573;","WIS_Bot1","2019-01-23 10:48:35"
"5870","2007uy","","137.39729","33.11914","SN Ib","0.007","17644","2008-01-29 11:16:48.00","2454494.97","","FLWO-1.5m","FAST","MC","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007uy_2008-01-29_11-16-48_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","1800","3","","1.31","","","","","3474","7415.07","1.469451901566","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2014-01-05 08:47:38"
"5870","2007uy","","137.39729","33.11914","SN Ib","0.007","17645","2008-03-02 05:16:48.00","2454527.72","","FLWO-1.5m","FAST","AV","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007uy_2008-03-02_05-16-48_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","1800","3","","1.01","","","","","3475","7417.54","1.4694521058517","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2014-01-05 08:47:38"
