"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"6899","2012P","PTF12os","224.996333","1.890111","SN IIb","0.004479","20467","2012-01-14 00:00:00.00","2455940.5","","HET","HET-LRS","Resident Astronomer","D. Fox","PTF","Y","PTF","","SN2012P_2012-01-14_00-00-00_HET_HET-LRS_PTF_0.ascii","SN2012P_2012-01-14_00-00-00_HET_HET-LRS_PTF_0.fits","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4148.38237661","10403.2871557","4.6298332931828","Fremling et al. 2016","2016A&amp;A...593A..68F","[Marshal: lastmodified=2012-01-17 17:43:46; specid=4354]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2012-01-23 08:50:55"
"6899","2012P","PTF12os","224.996333","1.890111","SN IIb","0.004479","20468","2012-01-17 00:00:00.00","2455943.5","","Gemini-N","GMOS","Unknown","Jerod Parrent","PTF","Y","PTF","","SN2012P_2012-01-17_00-00-00_Gemini-N_GMOS_PTF.ascii","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3500","9653.5722234249","1.1663328702473","Fremling et al. 2016","2016A&amp;A...593A..68F","[Marshal: lastmodified=2012-01-18 09:37:21; specid=4355]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2012-01-23 08:50:55"
"6899","2012P","PTF12os","224.996333","1.890111","SN IIb","0.004479","20469","2012-01-18 00:00:00.00","2455944.5","","P200","DBSP","Assaf Horesh, Eric Bellm","Iair Arcavi","PTF","Y","PTF","","SN2012P_2012-01-18_00-00-00_P200_DBSP_PTF.flm","","Object","","","Air","Angstrom","1","Other","","300","1.5","","","D55","600","316","","3470","10200","1.9994058229352","Fremling et al. 2016","2016A&amp;A...593A..68F",""," Migration From WISeREP1.0","2012-01-23 08:50:55"
"6899","2012P","","224.996333","1.890111","SN IIb","0.004479","20465","2012-01-23 03:53:49.00","2455949.6623727","","Ekar","AFOSC","Borsato &amp; Nascimbeni","Unknown","Asiago","Y","Asiago","","SN2012P_2012-01-23_03-53-49_Ekar_AFOSC_Asiago.ascii","SN2012P_2012-01-23_03-53-49_Ekar_AFOSC_Asiago.fits","Object","","","Air","Angstrom","1","Other","","1200","2.1","","","","","","","3279.02","8221.2046067157","4.8310699967895","","","Data was ingested from the &lt;a href=&#039;http://graspa.oapd.inaf.it/cgi-bin/output_class.cgi?sn=2011&#039;&gt;Asiago SN classification Program&lt;/a&gt;; AKA: PSN J14595904+0153251; Discoverer: ISSP;  See also: &lt;a href=&quot;http://adsabs.harvard.edu/abs/2014AN....335..841T&quot;&gt;2014AN....335..841T&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-21 13:07:57"
"6899","2012P","PTF12os","224.996333","1.890111","SN IIb","0.004479","20470","2012-01-26 00:00:00.00","2455952.5","","Mayall","RC-Spec","Yi","Matheson","PTF","Y","PTF","","SN2012P_2012-01-26_00-00-00_Mayall_RC-Spec_PTF.ascii","SN2012P_2012-01-26_00-00-00_Mayall_RC-Spec_PTF.fits","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3500","8450","2.9981829194428","Fremling et al. 2016","2016A&amp;A...593A..68F","[Marshal: lastmodified=2012-01-26 13:35:30; specid=4396]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2012-01-23 08:50:55"
"6899","2012P","PTF12os","224.996333","1.890111","SN IIb","0.004479","20471","2012-02-02 00:00:00.00","2455959.5","","Lick-3m","KAST","M. L. Graham","M. L. Graham","PTF","Y","PTF","","SN2012P_2012-02-02_00-00-00_Lick-3m_KAST_PTF.ascii","SN2012P_2012-02-02_00-00-00_Lick-3m_KAST_PTF.fits","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3500","10000","1.0838752709688","Fremling et al. 2016","2016A&amp;A...593A..68F","[Marshal: lastmodified=2012-02-06 18:08:30; specid=4442]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2012-01-23 08:50:55"
"6899","2012P","PTF12os","224.996333","1.890111","SN IIb","0.004479","20472","2012-02-20 00:00:00.00","2455977.5","","Keck1","LRIS","Perley, Bellm","Ofer Yaron","PTF","Y","PTF","","SN2012P_2012-02-20_00-00-00_Keck1_LRIS_PTF.flm","","Object","","","Air","Angstrom","1","Other","","600","1","","","560","400/3400","400/8500","","3830","10250","2.4990268586999","Fremling et al. 2016","2016A&amp;A...593A..68F",""," Migration From WISeREP1.0","2012-01-23 08:50:55"
"6899","2012P","PTF12os","224.996333","1.890111","SN IIb","0.004479","20473","2012-02-23 13:52:00.00","2455981.0777778","","Lick-3m","KAST","Silverman","Silverman","PTF","Y","PTF","","SN2012P_2012-02-23_13-52-00_Lick-3m_KAST_PTF.ascii","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3504","10156","1.9993988578299","Fremling et al. 2016","2016A&amp;A...593A..68F","[Marshal: lastmodified=2012-02-24 05:11:17; specid=4467]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2012-01-23 08:50:55"
"6899","2012P","PTF12os","224.996333","1.890111","SN IIb","0.004479","20474","2012-02-25 00:00:00.00","2455982.5","","NOT","ALFOSC","R. Kotak R. Kotak R. Kotak","Yen-Chen Pan","PTF","Y","PTF","","SN2012P_2012-02-25_00-00-00_NOT_ALFOSC_PTF.ascii","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3402.1123891544","9128.9606569481","3.023679127663","Fremling et al. 2016","2016A&amp;A...593A..68F","[Marshal: lastmodified=2012-02-28 10:44:05; specid=4479]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2012-01-23 08:50:55"
