# Epoch [d], NII_percentage, NII_percentage_sig
1.500000000000000000e+02,4.370398214035849271e+00,1.513283152442046753e-01
2.000000000000000000e+02,6.063633531246921393e+00,2.296806387613742062e-01
2.500000000000000000e+02,7.344668380001885488e+00,1.361910416240627864e-01
3.000000000000000000e+02,9.464878038467000820e+00,1.635739699966871907e-01
3.500000000000000000e+02,1.216267045175333017e+01,1.200442263475939159e-01
4.000000000000000000e+02,1.493084202666383753e+01,1.571251456465980190e-01
