# Epoch [d], NII_percentage, NII_percentage_sig
1.500000000000000000e+02,4.745730668766652727e+00,5.666900167376717201e-01
2.000000000000000000e+02,2.848095408596860612e+00,5.666242208936956848e-01
2.500000000000000000e+02,2.846882599443067097e+00,5.888560130296228712e-01
3.000000000000000000e+02,2.894119420707569112e+00,6.053875442125352668e-01
3.500000000000000000e+02,2.666290016258210827e+00,5.844119052534646475e-01
4.000000000000000000e+02,2.495262137424754556e+00,5.492226449738352168e-01
