# Epoch [d], NII_percentage, NII_percentage_sig
1.500000000000000000e+02,7.851418574312889476e-01,1.870282566841066918e-01
2.000000000000000000e+02,2.229692224132345135e+00,1.527658608339089175e-01
2.500000000000000000e+02,2.462741919260450274e+00,1.246855868510330367e-01
3.000000000000000000e+02,3.575293796486576969e+00,7.957107184560900659e-02
3.500000000000000000e+02,6.598479543464823571e+00,1.120627123856161172e-01
4.000000000000000000e+02,7.522652646884077754e+00,1.874587624997128554e-01
