# Epoch [d], NII_percentage, NII_percentage_sig
1.500000000000000000e+02,5.599323383125076603e+00,7.950382615086274418e-01
2.000000000000000000e+02,6.240827562225838676e+00,8.607469584714005917e-01
2.500000000000000000e+02,7.977952223410443189e+00,9.112940015039245889e-01
3.000000000000000000e+02,1.026046637490876634e+01,9.257764846905485179e-01
3.500000000000000000e+02,1.174142148427350918e+01,8.280727873042323939e-01
4.000000000000000000e+02,1.380306603484366335e+01,7.655800270037590449e-01
