# Epoch [d], NII_percentage, NII_percentage_sig
1.500000000000000000e+02,1.382686374904364079e+00,2.562309881647255039e-01
2.000000000000000000e+02,2.112520485097116207e+00,1.142873601491355418e-01
2.500000000000000000e+02,1.491901417624463155e+00,7.323387983180744409e-02
3.000000000000000000e+02,1.492146179011760276e+00,5.819982991110676102e-02
3.500000000000000000e+02,2.918374476980503118e+00,8.041735621131605727e-02
4.000000000000000000e+02,2.750931798637239023e+00,6.106437196626648967e-02
