# Epoch [d], NII_percentage, NII_percentage_sig
1.500000000000000000e+02,3.841970445389564226e+00,2.679093219433889561e-01
2.000000000000000000e+02,6.700429197480866073e+00,2.394382981366518781e-01
2.500000000000000000e+02,9.634958352353125477e+00,2.186006026439328842e-01
3.000000000000000000e+02,1.225930482153386514e+01,1.561697227438191005e-01
3.500000000000000000e+02,1.445803484479701062e+01,1.583740552006003000e-01
4.000000000000000000e+02,1.690875540973616609e+01,1.301888568558987047e-01
