# Epoch [d], NII_percentage, NII_percentage_sig
1.500000000000000000e+02,5.142824851571623945e+00,1.170968457755384051e+00
2.000000000000000000e+02,4.061971803654866875e+00,1.064973136210068283e+00
2.500000000000000000e+02,4.072619338041487680e+00,1.174111342934897717e+00
3.000000000000000000e+02,4.872919504204130448e+00,9.105929552454135045e-01
3.500000000000000000e+02,5.160220348293590220e+00,7.658408083193115612e-01
4.000000000000000000e+02,6.102703921654422992e+00,6.397733857088686582e-01
