# Epoch [d], NII_percentage, NII_percentage_sig
1.500000000000000000e+02,5.111358667547513335e+00,2.916061628559795116e-01
2.000000000000000000e+02,4.267613459383906793e+00,1.784929170992438641e-01
2.500000000000000000e+02,4.945505027848002833e+00,2.051349924717868756e-01
3.000000000000000000e+02,5.878641014167097723e+00,2.070274813480588727e-01
3.500000000000000000e+02,7.424724728629292336e+00,2.156884862914185685e-01
4.000000000000000000e+02,9.670592928113819653e+00,3.450466478516457935e-01
