"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2745","1993-05-04 00:00:00.00","2449111.5","","Galileo","BC-Asi","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-05-04_00-00-00_Galileo_BC-Asi_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3890","7088","0.99968740231322","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2791","1993-05-07 00:00:00.00","2449114.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-05-07_00-00-00_Galileo_AVI_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4067.32","6757.54","7.1548404255319","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2746","1993-05-07 21:45:00.00","2449115.40625","","Galileo","BC-Asi","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-05-07_21-45-00_Galileo_BC-Asi_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3890","7090","0.99968759762574","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2792","1993-05-11 00:00:00.00","2449118.5","","Lick-3m","KAST","AVF, TM","Unknown","","Y","","","SN1993J_1993-05-11_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","900","0","","","","","","","3275.19","9339.18","7.8245032258065","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48872","1993-05-11 00:00:00.00","2449118.5","","Lick-3m","KAST","Alex Filippenko, Thomas Matheson","Thomas Matheson","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-05-11_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3120","9908","1.99941089838","","2000AJ....120.1499M","SNR: 49.727;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2793","1993-05-15 00:00:00.00","2449122.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-05-15_00-00-00_Galileo_AVI_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4067.32","7230.8","7.4260093896714","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2747","1993-05-16 00:00:00.00","2449123.5","","Galileo","BC-Asi","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-05-16_00-00-00_Galileo_BC-Asi_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3890","7309","0.99970760233918","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2794","1993-05-17 00:00:00.00","2449124.5","","Lick-3m","KAST","DF","Unknown","","Y","","","SN1993J_1993-05-17_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","600","0","","","","","","","3780.58","7191.75","7.1663235294118","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2795","1993-05-19 00:00:00.00","2449126.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-05-19_00-00-00_Galileo_AVI_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4067.32","7182.02","7.3983372921615","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2748","1993-05-19 02:15:00.00","2449126.59375","","Galileo","BC-Asi","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-05-19_02-15-00_Galileo_BC-Asi_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3890","7209","0.99969879518072","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
