"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"9568","2012au","","193.717417","-10.247222","SN Ib","0.0045","48706","2012-03-15 12:23:02.00","2456002.0159954","","Keck1","LRIS","Jeffrey Silverman, Brad Cenko, Adam Miller, Peter Nugent","Jeffrey Silverman","UCB-SNDB","Y","UCB-SNDB","","SN_2012au_2012-03-15_12-23-02_Keck1_LRIS_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3130","10200","0.99985857728751","","2019MNRAS.482.1545S","SNR: 132.975;","WIS_Bot1","2019-01-23 10:48:35"
"9568","2012au","","193.717417","-10.247222","SN Ib","0.0045","29408","2012-03-17 00:00:00.00","2456003.5","","FLWO-1.5m","FAST","Unknown","Unknown","","Y","","","SN2012au_2012-03-17_00-00-00_FLWO-1.5m_FAST_None.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3477","7418.07","1.469451901566","Milisavljevic et al. 2013","2013ApJ...770L..38M","[Data obtained from:Dan Milisavljevic] [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-21 13:07:57"
"9568","2012au","","193.717417","-10.247222","SN Ib","0.0045","29409","2012-03-27 00:00:00.00","2456013.5","","MMT","MMT-Blue","D. Milisavljevic","D. Milisavljevic","","Y","","","SN2012au_2012-03-27_00-00-00_MMT_MMT-Blue_None.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3342","8534.85","1.949268018018","Milisavljevic et al. 2013","2013ApJ...770L..38M","[Data obtained from:Dan Milisavljevic] [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-21 13:07:57"
"9568","2012au","","193.717417","-10.247222","SN Ib","0.0045","29411","2012-05-17 00:00:00.00","2456064.5","","FLWO-1.5m","FAST","Unknown","Unknown","","Y","","","SN2012au_2012-05-17_00-00-00_FLWO-1.5m_FAST_None.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3473","7414.07","1.469451901566","Milisavljevic et al. 2013","2013ApJ...770L..38M","[Data obtained from:Dan Milisavljevic] [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-21 13:07:57"
