 21  1.401E+00  9.964E+07  1.326E-08  1.179E-10  2.242E-01  6.750E-05  2.602E-15  2.362E-07  1.000E-20  4.095E-07  2.119E-12  5.807E-07  4.358E-08  6.567E-06  3.293E-06  2.377E-12  2.729E-05  7.573E-06  3.125E-05  5.216E-07  2.125E-05  3.696E-04  4.579E-07  1.092E-14  1.512E-04  1.567E-13  2.365E-04  4.949E-07  1.187E-08  1.028E-08  3.727E-04  6.214E-06  7.116E-11  1.729E-05  7.999E-06  1.362E-09  3.649E-01  3.727E-01  3.674E-02  2.909E-05  2.284E-05  2.497E-07
 22  1.401E+00  1.009E+08  4.670E-09  1.196E-10  2.250E-01  6.690E-05  2.616E-15  2.342E-07  1.000E-20  4.065E-07  2.056E-12  5.745E-07  4.313E-08  6.497E-06  3.303E-06  2.304E-12  2.683E-05  7.489E-06  3.104E-05  5.227E-07  2.123E-05  3.685E-04  4.513E-07  1.040E-14  1.505E-04  1.492E-13  2.369E-04  4.912E-07  1.153E-08  1.017E-08  3.692E-04  6.167E-06  6.880E-11  1.726E-05  7.952E-06  1.339E-09  3.623E-01  3.745E-01  3.671E-02  2.845E-05  2.209E-05  1.222E-07
 23  1.402E+00  1.048E+08  4.806E-09  1.224E-10  2.263E-01  6.593E-05  2.640E-15  2.311E-07  1.000E-20  4.016E-07  1.953E-12  5.646E-07  4.239E-08  6.383E-06  3.318E-06  2.185E-12  2.608E-05  7.354E-06  3.071E-05  5.244E-07  2.118E-05  3.668E-04  4.406E-07  9.544E-15  1.494E-04  1.370E-13  2.374E-04  4.853E-07  1.098E-08  9.985E-09  3.634E-04  6.090E-06  6.497E-11  1.721E-05  7.874E-06  1.302E-09  3.581E-01  3.775E-01  3.666E-02  2.741E-05  2.088E-05  1.539E-07
 24  1.403E+00  1.085E+08  5.726E-09  1.228E-10  2.267E-01  6.471E-05  2.564E-15  2.255E-07  1.000E-20  3.925E-07  1.920E-12  5.535E-07  4.134E-08  6.227E-06  3.292E-06  2.153E-12  2.550E-05  7.192E-06  3.028E-05  5.180E-07  2.068E-05  3.622E-04  4.306E-07  9.062E-15  1.469E-04  1.300E-13  2.349E-04  4.747E-07  1.061E-08  9.751E-09  3.600E-04  6.052E-06  6.257E-11  1.692E-05  7.752E-06  1.263E-09  3.562E-01  3.790E-01  3.671E-02  2.682E-05  2.045E-05  1.939E-07
 25  1.404E+00  1.110E+08  8.106E-09  1.238E-10  2.280E-01  6.119E-05  2.344E-15  2.094E-07  1.000E-20  3.663E-07  1.826E-12  5.216E-07  3.830E-08  5.776E-06  3.217E-06  2.062E-12  2.381E-05  6.723E-06  2.902E-05  4.996E-07  1.923E-05  3.491E-04  4.016E-07  7.668E-15  1.398E-04  1.099E-13  2.278E-04  4.440E-07  9.534E-09  9.074E-09  3.503E-04  5.944E-06  5.563E-11  1.607E-05  7.400E-06  1.151E-09  3.507E-01  3.832E-01  3.685E-02  2.510E-05  1.922E-05  2.108E-07
 26  1.404E+00  1.130E+08  6.384E-09  1.254E-10  2.298E-01  5.588E-05  2.012E-15  1.851E-07  1.000E-20  3.267E-07  1.683E-12  4.733E-07  3.372E-08  5.095E-06  3.105E-06  1.924E-12  2.128E-05  6.015E-06  2.713E-05  4.718E-07  1.704E-05  3.292E-04  3.579E-07  5.566E-15  1.291E-04  7.951E-14  2.170E-04  3.977E-07  7.914E-09  8.053E-09  3.356E-04  5.779E-06  4.516E-11  1.479E-05  6.868E-06  9.810E-10  3.423E-01  3.896E-01  3.707E-02  2.252E-05  1.736E-05  2.731E-07
 27  1.405E+00  1.143E+08  1.065E-08  1.253E-10  2.297E-01  5.632E-05  2.039E-15  1.871E-07  1.000E-20  3.300E-07  1.695E-12  4.774E-07  3.410E-08  5.152E-06  3.114E-06  1.935E-12  2.149E-05  6.074E-06  2.729E-05  4.742E-07  1.722E-05  3.309E-04  3.615E-07  5.741E-15  1.300E-04  8.203E-14  2.179E-04  4.015E-07  8.049E-09  8.137E-09  3.368E-04  5.793E-06  4.603E-11  1.490E-05  6.912E-06  9.951E-10  3.430E-01  3.891E-01  3.705E-02  2.273E-05  1.751E-05  3.525E-07
 28  1.405E+00  1.149E+08  3.971E-09  1.255E-10  2.299E-01  5.568E-05  1.999E-15  1.841E-07  1.000E-20  3.252E-07  1.678E-12  4.715E-07  3.355E-08  5.069E-06  3.101E-06  1.918E-12  2.118E-05  5.988E-06  2.706E-05  4.708E-07  1.696E-05  3.285E-04  3.563E-07  5.487E-15  1.287E-04  7.835E-14  2.166E-04  3.959E-07  7.853E-09  8.014E-09  3.351E-04  5.773E-06  4.476E-11  1.474E-05  6.848E-06  9.745E-10  3.420E-01  3.898E-01  3.707E-02  2.242E-05  1.729E-05  2.113E-07
 29  1.406E+00  1.161E+08  2.209E-09  1.241E-10  2.283E-01  6.024E-05  2.284E-15  2.050E-07  1.000E-20  3.592E-07  1.800E-12  5.129E-07  3.748E-08  5.654E-06  3.197E-06  2.037E-12  2.336E-05  6.596E-06  2.868E-05  4.947E-07  1.884E-05  3.455E-04  3.938E-07  7.292E-15  1.379E-04  1.045E-13  2.258E-04  4.357E-07  9.245E-09  8.891E-09  3.477E-04  5.914E-06  5.376E-11  1.584E-05  7.305E-06  1.120E-09  3.492E-01  3.843E-01  3.689E-02  2.464E-05  1.889E-05  1.312E-07
 30  1.406E+00  1.179E+08  3.212E-09  1.245E-10  2.288E-01  5.890E-05  2.201E-15  1.989E-07  1.000E-20  3.492E-07  1.764E-12  5.008E-07  3.633E-08  5.482E-06  3.169E-06  2.002E-12  2.272E-05  6.418E-06  2.820E-05  4.876E-07  1.828E-05  3.405E-04  3.828E-07  6.762E-15  1.352E-04  9.679E-14  2.231E-04  4.240E-07  8.836E-09  8.633E-09  3.440E-04  5.873E-06  5.111E-11  1.552E-05  7.170E-06  1.077E-09  3.471E-01  3.860E-01  3.694E-02  2.399E-05  1.842E-05  1.016E-07
