  1  1.200E+00  0.000E+00  1.325E-08  4.740E-13  1.560E-01  1.736E-04  6.288E-19  4.259E-07  1.000E-20  9.243E-07  3.474E-12  1.520E-06  8.906E-08  1.934E-05  1.577E-06  3.923E-11  6.993E-05  8.680E-06  1.344E-04  6.592E-07  8.736E-06  2.911E-04  1.655E-05  2.203E-05  3.848E-04  2.814E-04  8.015E-07  3.078E-05  7.419E-04  2.219E-05  7.735E-05  1.482E-01  5.167E-02  8.734E-10  7.672E-07  1.180E-06  5.926E-01  1.117E-14  2.636E-13  7.589E-07  4.931E-02  8.627E-09
  2  1.210E+00  8.055E+07  8.348E-09  1.028E-12  1.935E-01  2.184E-04  1.919E-18  5.409E-07  1.000E-20  1.152E-06  5.038E-12  1.861E-06  1.182E-07  2.264E-05  2.070E-06  5.216E-11  9.018E-05  1.223E-05  1.880E-04  9.719E-07  1.312E-05  3.916E-04  2.436E-05  2.192E-05  4.826E-04  3.275E-04  1.613E-06  5.517E-05  9.012E-04  3.330E-05  1.314E-04  1.051E-01  5.593E-02  3.657E-09  2.177E-06  2.183E-06  5.765E-01  6.988E-14  1.562E-12  2.124E-06  6.606E-02  1.298E-08
  3  1.214E+00  9.629E+07  4.199E-09  1.589E-12  2.171E-01  2.412E-04  3.617E-18  5.992E-07  1.000E-20  1.271E-06  6.169E-12  2.073E-06  1.294E-07  2.464E-05  2.161E-06  4.699E-11  9.439E-05  1.382E-05  2.373E-04  1.269E-06  1.744E-05  4.958E-04  3.021E-05  1.725E-05  5.309E-04  3.023E-04  2.536E-06  7.749E-05  9.420E-04  4.070E-05  1.774E-04  7.469E-02  5.843E-02  8.248E-09  4.124E-06  3.323E-06  5.638E-01  1.842E-13  4.043E-12  4.024E-06  8.267E-02  9.918E-09
  4  1.217E+00  1.104E+08  3.682E-10  1.589E-12  2.171E-01  2.412E-04  3.617E-18  5.992E-07  1.000E-20  1.271E-06  6.169E-12  2.073E-06  1.294E-07  2.464E-05  2.161E-06  4.699E-11  9.439E-05  1.382E-05  2.373E-04  1.269E-06  1.744E-05  4.958E-04  3.021E-05  1.725E-05  5.309E-04  3.023E-04  2.536E-06  7.749E-05  9.420E-04  4.070E-05  1.774E-04  7.469E-02  5.843E-02  8.248E-09  4.124E-06  3.323E-06  5.638E-01  1.842E-13  4.043E-12  4.024E-06  8.267E-02  5.822E-09
  5  1.217E+00  1.350E+08  5.039E-10  1.569E-12  2.193E-01  2.422E-04  3.443E-18  6.019E-07  1.000E-20  1.275E-06  6.216E-12  2.075E-06  1.305E-07  2.468E-05  2.174E-06  5.083E-11  9.463E-05  1.375E-05  2.367E-04  1.249E-06  1.729E-05  5.052E-04  3.061E-05  1.983E-05  5.625E-04  3.227E-04  2.459E-06  7.678E-05  9.745E-04  4.135E-05  1.735E-04  8.125E-02  5.876E-02  7.753E-09  3.907E-06  3.221E-06  5.585E-01  1.714E-13  3.763E-12  3.860E-06  7.883E-02  4.895E-09
  6  1.219E+00  1.606E+08  2.476E-09  1.417E-12  2.477E-01  2.553E-04  1.668E-18  6.346E-07  1.000E-20  1.326E-06  6.606E-12  2.116E-06  1.422E-07  2.519E-05  2.322E-06  1.244E-10  9.756E-05  1.319E-05  2.358E-04  1.030E-06  1.603E-05  6.120E-04  3.346E-05  4.777E-05  8.772E-04  5.286E-04  1.564E-06  6.510E-05  6.830E-03  4.539E-05  1.257E-04  1.548E-01  6.180E-02  2.459E-09  1.546E-06  2.083E-06  4.890E-01  3.694E-14  8.190E-13  2.049E-06  3.693E-02  3.431E-09
  7  1.227E+00  1.868E+08  2.801E-09  1.535E-12  2.958E-01  2.831E-04  1.315E-18  6.953E-07  1.000E-20  1.478E-06  6.497E-12  2.363E-06  1.542E-07  2.697E-05  2.502E-06  6.418E-10  1.050E-04  1.405E-05  2.692E-04  7.959E-07  1.616E-05  6.610E-04  2.265E-05  7.723E-05  8.754E-04  5.893E-04  7.873E-07  3.359E-05  1.023E-01  2.660E-05  6.607E-05  1.890E-01  6.002E-02  6.988E-10  5.263E-07  1.231E-06  3.330E-01  6.097E-15  1.386E-13  9.836E-07  1.678E-02  1.895E-09
  8  1.243E+00  2.217E+08  7.725E-09  1.002E-12  3.372E-01  3.195E-04  5.847E-19  7.733E-07  1.000E-20  1.658E-06  7.208E-12  2.687E-06  1.676E-07  3.067E-05  2.754E-06  1.671E-09  1.167E-04  1.442E-05  2.797E-04  3.741E-07  1.240E-05  5.913E-04  6.105E-06  1.365E-04  8.938E-04  7.604E-04  6.957E-06  7.626E-06  3.103E-01  6.394E-06  3.067E-05  1.634E-01  5.579E-02  4.503E-07  1.021E-06  2.888E-07  1.245E-01  1.141E-03  7.010E-04  4.024E-05  3.760E-03  3.819E-08
  9  1.245E+00  2.225E+08  1.015E-08  1.002E-12  3.432E-01  3.251E-04  5.605E-19  7.866E-07  1.000E-20  1.687E-06  7.316E-12  2.732E-06  1.706E-07  3.128E-05  2.798E-06  1.709E-09  1.185E-04  1.451E-05  2.834E-04  3.644E-07  1.233E-05  5.978E-04  5.828E-06  1.402E-04  9.064E-04  7.748E-04  5.382E-06  7.236E-06  3.195E-01  6.085E-06  2.624E-05  1.629E-01  5.639E-02  3.464E-07  8.026E-07  2.724E-07  1.098E-01  8.778E-04  5.393E-04  3.099E-05  3.517E-03  5.758E-08
 10  1.247E+00  2.234E+08  1.522E-08  8.798E-13  3.418E-01  3.224E-04  4.269E-19  7.777E-07  1.000E-20  1.669E-06  7.209E-12  2.706E-06  1.685E-07  3.141E-05  2.749E-06  1.867E-09  1.159E-04  1.342E-05  2.689E-04  2.364E-07  1.035E-05  5.577E-04  1.102E-06  1.508E-04  8.720E-04  7.794E-04  1.571E-05  8.666E-07  3.607E-01  7.254E-07  3.747E-05  1.345E-01  5.142E-02  1.042E-06  2.139E-06  7.996E-09  1.036E-01  2.641E-03  1.622E-03  9.264E-05  4.451E-04  8.601E-08
