# Epoch [d], NII_percentage, NII_percentage_sig
1.500000000000000000e+02,4.370398181193286824e+00,7.922096681419699138e-02
2.000000000000000000e+02,6.063633528484638546e+00,1.079058647543649219e-01
2.500000000000000000e+02,7.344668479144641715e+00,5.677079522826337238e-02
3.000000000000000000e+02,9.464878003898149927e+00,6.650910944314361584e-02
3.500000000000000000e+02,1.216267045211233544e+01,5.214393760999420230e-02
4.000000000000000000e+02,1.493084203921756448e+01,6.636539429295892911e-02
