# Epoch [d], NII_percentage, NII_percentage_sig
1.500000000000000000e+02,7.851417304416120624e-01,1.185564047936292359e-01
2.000000000000000000e+02,2.229692222953164382e+00,8.391851447849645040e-02
2.500000000000000000e+02,2.462698609779754300e+00,5.563522307331029287e-02
3.000000000000000000e+02,3.575294351883083532e+00,3.617347274399214385e-02
3.500000000000000000e+02,6.598322607479088830e+00,5.274679508924731697e-02
4.000000000000000000e+02,7.522652646884936622e+00,8.906510644021625733e-02
