# Epoch [d], NII_percentage, NII_percentage_sig
1.500000000000000000e+02,3.841970215979245928e+00,1.516926069029088942e-01
2.000000000000000000e+02,6.700429049844331963e+00,1.024366746044564486e-01
2.500000000000000000e+02,9.634958352341415733e+00,9.052738286318891270e-02
3.000000000000000000e+02,1.225930482150439182e+01,6.358707669987466449e-02
3.500000000000000000e+02,1.445803484446213361e+01,6.452304759450046279e-02
4.000000000000000000e+02,1.690875541054888842e+01,5.296760885187979523e-02
