# Epoch [d], NII_percentage, NII_percentage_sig
1.500000000000000000e+02,5.111358792642486826e+00,2.194557121562583091e-01
2.000000000000000000e+02,4.267613153227575395e+00,1.377195036658779015e-01
2.500000000000000000e+02,4.945505033222858948e+00,1.227657445419426813e-01
3.000000000000000000e+02,5.878642491726494335e+00,1.187103383483000263e-01
3.500000000000000000e+02,7.424724730257607597e+00,1.246891718254913156e-01
4.000000000000000000e+02,9.670591802148187810e+00,2.189169511128032930e-01
