WAVE,FLUX,ERR,SKYBACK
11295.812,1.4391693E-16,3.342132E-18,2.011353E-17
11302.763,1.3182906E-16,3.884303E-18,2.0963523E-17
11309.714,1.3327605E-16,3.4259435E-18,2.2222199E-17
11316.665,1.1511104E-16,3.2012425E-18,2.1698713E-17
11323.616,9.042348E-17,3.3059783E-18,2.3790307E-17
11330.567,1.0839458E-16,4.018708E-18,3.0041324E-17
11337.519,1.1243484E-16,4.331637E-18,2.5744807E-17
11344.47,1.6106796E-16,4.6852225E-18,2.1989865E-17
11351.421,1.4330609E-16,3.4915083E-18,1.530681E-17
11358.372,1.3389206E-16,3.1055716E-18,1.3567607E-17
11365.323,1.3231871E-16,3.078491E-18,1.1997461E-17
11372.274,1.2986372E-16,2.9309077E-18,1.0672811E-17
11379.226,1.2618923E-16,2.9177768E-18,1.05414805E-17
11386.176,1.1228216E-16,2.8351642E-18,1.1773524E-17
11393.127,1.2476768E-16,3.0030147E-18,1.0650451E-17
11400.078,1.2031979E-16,2.955255E-18,1.0938191E-17
11407.029,1.2215476E-16,2.999178E-18,1.1316921E-17
11413.98,1.1109548E-16,2.809207E-18,1.8460858E-17
11420.932,1.1326192E-16,2.8724746E-18,2.7586882E-17
11427.883,1.0535609E-16,3.0165674E-18,3.61213E-17
11434.834,1.1218078E-16,3.1443602E-18,3.7338347E-17
11441.785,1.1379876E-16,3.1965477E-18,3.191736E-17
11448.736,1.1837705E-16,3.3241028E-18,2.6709397E-17
11455.6875,1.2077553E-16,3.493186E-18,2.0122844E-17
11462.639,1.2147053E-16,3.2399935E-18,1.6362531E-17
11469.59,1.1100194E-16,2.9709424E-18,1.388218E-17
11476.541,1.2121837E-16,2.9459E-18,1.2161968E-17
11483.492,1.0932731E-16,2.9903551E-18,1.2934543E-17
11490.443,1.1178807E-16,2.9436591E-18,1.136798E-17
11497.395,1.1603019E-16,2.9410731E-18,1.08906525E-17
11504.345,1.01907057E-16,2.9201996E-18,1.31259865E-17
11511.296,1.10540016E-16,2.8889678E-18,1.6695613E-17
11518.247,1.0965431E-16,2.8654568E-18,2.1781915E-17
11525.198,1.0501722E-16,3.2299163E-18,2.3206306E-17
11532.149,1.1665248E-16,2.845011E-18,2.0190288E-17
11539.101,1.0338961E-16,2.7028906E-18,1.7871518E-17
11546.052,1.0631994E-16,2.638243E-18,1.5572398E-17
11553.003,1.01847844E-16,2.5516828E-18,1.3062588E-17
11559.954,1.09953036E-16,2.6453182E-18,1.3784646E-17
11566.905,1.0475092E-16,2.5836995E-18,1.9392384E-17
11573.856,9.736674E-17,2.4807085E-18,2.2092973E-17
11580.808,1.0218026E-16,2.581633E-18,2.2136675E-17
11587.759,9.9552246E-17,2.5087486E-18,1.7775693E-17
11594.71,1.0003083E-16,2.5378488E-18,1.5669504E-17
11601.661,9.372785E-17,2.4082137E-18,1.3683005E-17
11608.612,9.983786E-17,2.4151771E-18,1.4335146E-17
11615.563,1.03629114E-16,2.390088E-18,1.3763296E-17
11622.515,9.1189383E-17,2.3579435E-18,1.44857E-17
11629.465,9.0816735E-17,2.2687815E-18,1.7974994E-17
11636.416,9.721387E-17,2.327599E-18,1.8844663E-17
11643.367,9.097021E-17,2.3556888E-18,1.7552308E-17
11650.318,9.764862E-17,2.3645802E-18,1.4372938E-17
11657.27,9.082514E-17,2.2870074E-18,1.2120715E-17
11664.221,8.997993E-17,2.263347E-18,1.0314896E-17
11671.172,9.7208E-17,2.3109646E-18,1.07696285E-17
11678.123,9.363474E-17,2.2756667E-18,1.2558275E-17
11685.074,9.06231E-17,2.2499455E-18,1.228337E-17
11692.025,1.0038441E-16,2.3303105E-18,1.4340182E-17
11698.977,9.418645E-17,2.232781E-18,1.417749E-17
11705.928,9.3623385E-17,2.2474158E-18,1.28100995E-17
11712.879,9.088631E-17,2.2308257E-18,1.1182353E-17
11719.83,8.6169456E-17,2.4736036E-18,1.0732493E-17
11726.781,9.1851366E-17,2.2751353E-18,9.520679E-18
11733.732,8.865763E-17,2.2656839E-18,9.182589E-18
11740.684,9.647918E-17,2.3205187E-18,9.5822645E-18
11747.634,8.9446E-17,2.2517399E-18,8.903959E-18
11754.585,8.62897E-17,2.2149682E-18,9.747808E-18
11761.536,9.061579E-17,2.223691E-18,1.17819404E-17
11768.487,8.791097E-17,2.2441003E-18,1.2554861E-17
11775.438,9.0027856E-17,2.2552835E-18,1.278243E-17
11782.39,9.0789326E-17,2.2418642E-18,1.1519303E-17
11789.341,9.0868967E-17,2.2302096E-18,1.00977775E-17
11796.292,8.823106E-17,2.2300413E-18,9.850724E-18
11803.243,8.2184206E-17,2.277039E-18,9.5069026E-18
11810.194,9.069371E-17,2.3209106E-18,9.15592E-18
11817.1455,9.3046874E-17,2.3456404E-18,9.1547156E-18
11824.097,9.346411E-17,2.3161045E-18,9.461925E-18
11831.048,8.319926E-17,2.2398746E-18,8.997894E-18
11837.999,9.2749406E-17,2.237186E-18,9.150398E-18
11844.95,8.408869E-17,2.1438069E-18,9.911837E-18
11851.901,8.581867E-17,2.1780886E-18,9.2789465E-18
11858.853,9.180933E-17,2.2499925E-18,1.0281065E-17
11865.803,7.968799E-17,2.1887325E-18,1.0655702E-17
11872.754,8.726692E-17,2.3127323E-18,9.57247E-18
11879.705,8.941768E-17,2.2384568E-18,9.899816E-18
11886.656,8.410194E-17,2.1723148E-18,9.184676E-18
11893.607,7.938724E-17,2.2371213E-18,9.4608005E-18
11900.559,8.450518E-17,2.1564237E-18,9.998E-18
11907.51,8.7166136E-17,2.1680573E-18,1.0300627E-17
11914.461,8.388888E-17,2.1634454E-18,1.0926252E-17
11921.412,8.614894E-17,2.177233E-18,1.0359051E-17
11928.363,8.8689505E-17,2.151855E-18,9.829412E-18
11935.314,8.918823E-17,2.1416624E-18,1.16770705E-17
11942.266,8.951165E-17,2.1657294E-18,1.2018371E-17
11949.217,8.5128545E-17,2.146304E-18,1.2601597E-17
11956.168,8.194577E-17,2.1410633E-18,1.4769766E-17
11963.119,8.660748E-17,2.1787073E-18,1.5038825E-17
11970.07,9.011075E-17,2.219976E-18,1.7591117E-17
11977.021,8.261177E-17,2.2695687E-18,1.9564345E-17
11983.972,7.790284E-17,2.1356482E-18,1.9965946E-17
11990.923,7.9093634E-17,2.1061437E-18,2.0366644E-17
11997.874,8.639695E-17,2.1634398E-18,2.1569747E-17
12004.825,7.810011E-17,2.0858205E-18,2.0723574E-17
12011.776,8.6587725E-17,2.2023016E-18,2.1751093E-17
12018.728,8.321499E-17,2.2059573E-18,2.4243494E-17
12025.679,7.9495174E-17,2.1843602E-18,1.9258535E-17
12032.63,8.9877766E-17,2.2537863E-18,1.5657278E-17
