WAVE,FLUX,ERR,SKYBACK
3854.4055,3.0129722E-16,1.5159855E-17,1.5461304E-16
3858.491,3.0970616E-16,1.5135291E-17,1.5230592E-16
3862.5764,3.2687753E-16,1.5007718E-17,1.2531118E-16
3866.6619,3.4806958E-16,1.510229E-17,1.2048254E-16
3870.7473,3.4538817E-16,1.5138006E-17,1.4284594E-16
3874.8328,3.2116755E-16,1.5198363E-17,1.9185546E-16
3878.9182,3.8857946E-16,1.5005056E-17,8.864113E-17
3883.004,3.771024E-16,1.5062825E-17,1.1476661E-16
3887.0894,4.0531397E-16,1.5167735E-17,1.0591365E-16
3891.1748,4.274796E-16,1.5331098E-17,1.1642718E-16
3895.2603,4.2197953E-16,1.5401244E-17,1.4557467E-16
3899.3457,4.5614037E-16,1.5742832E-17,1.6644882E-16
3903.4312,4.3809238E-16,1.5597384E-17,1.7485872E-16
3907.5166,4.9381714E-16,1.6036704E-17,1.9126793E-16
3911.602,5.567263E-16,1.6248203E-17,1.5853136E-16
3915.6875,5.945073E-16,1.6513941E-17,1.6546884E-16
3919.773,6.407894E-16,1.6680904E-17,1.5028596E-16
3923.8584,6.411339E-16,1.652456E-17,1.2743437E-16
3927.9438,6.724024E-16,1.669402E-17,1.2728613E-16
3932.0293,7.4432094E-16,1.7063171E-17,1.1573088E-16
3936.1147,7.402589E-16,1.712105E-17,1.4397886E-16
3940.2002,8.252751E-16,1.7616522E-17,1.3886164E-16
3944.2856,8.6695675E-16,1.7884171E-17,1.4880636E-16
3948.371,9.560396E-16,1.8380911E-17,1.5081853E-16
3952.4565,9.958419E-16,1.8610045E-17,1.5930615E-16
3956.542,1.0630946E-15,1.8853448E-17,1.3582568E-16
3960.6274,1.1139601E-15,1.9014081E-17,1.2011032E-16
3964.713,1.1618232E-15,1.9376701E-17,1.4880749E-16
3968.7983,1.231171E-15,1.9648842E-17,1.3315848E-16
3972.8838,1.3229586E-15,2.0074206E-17,1.3164035E-16
3976.9692,1.3947568E-15,2.0445344E-17,1.3758937E-16
3981.0547,1.445077E-15,2.0719337E-17,1.5037691E-16
3985.1401,1.5092707E-15,2.1082863E-17,1.6733551E-16
3989.2256,1.5357882E-15,2.1086324E-17,1.4921894E-16
3993.311,1.5652331E-15,2.12071E-17,1.5172433E-16
3997.3965,1.6254383E-15,2.1498057E-17,1.596653E-16
4001.482,1.6310467E-15,2.1520177E-17,1.6516911E-16
4005.5674,1.6268103E-15,2.1519221E-17,1.815594E-16
4009.6528,1.6049467E-15,2.14149E-17,1.9058342E-16
4013.7383,1.6625755E-15,2.1659972E-17,1.8931413E-16
4017.8237,1.646425E-15,2.1578063E-17,1.9608577E-16
4021.9092,1.6798889E-15,2.1627648E-17,1.7718034E-16
4025.9946,1.6793255E-15,2.163033E-17,1.8574301E-16
4030.08,1.6862045E-15,2.1589105E-17,1.7710562E-16
4034.1655,1.6997333E-15,2.164804E-17,1.8359972E-16
4038.251,1.678275E-15,2.1478504E-17,1.7707146E-16
4042.3364,1.7120128E-15,2.1664588E-17,1.8862014E-16
4046.4219,1.6514626E-15,2.1365734E-17,1.9324162E-16
4050.5073,1.7115554E-15,2.166066E-17,2.0482678E-16
4054.5928,1.710259E-15,2.166169E-17,2.1338586E-16
4058.6782,1.7049069E-15,2.1521332E-17,1.9328551E-16
4062.7637,1.7021701E-15,2.1516124E-17,2.0014487E-16
4066.849,1.6604427E-15,2.1295977E-17,1.9970259E-16
4070.9346,1.6829796E-15,2.1358814E-17,1.9771222E-16
4075.02,1.6431471E-15,2.120838E-17,2.1074773E-16
4079.1055,1.664278E-15,2.1219714E-17,1.9559064E-16
4083.191,1.6309979E-15,2.1034546E-17,1.955996E-16
4087.2764,1.6114306E-15,2.0762175E-17,1.7489379E-16
4091.3618,1.5802919E-15,2.0570564E-17,1.7156151E-16
4095.4473,1.575391E-15,2.0529615E-17,1.6969432E-16
4099.5327,1.5220728E-15,2.0254983E-17,1.7110926E-16
4103.618,1.5056195E-15,2.0039056E-17,1.4596833E-16
4107.7036,1.4604925E-15,1.9834387E-17,1.5356493E-16
4111.789,1.3940736E-15,1.9490533E-17,1.5385639E-16
4115.8745,1.3616419E-15,1.9342916E-17,1.6230186E-16
4119.96,1.363438E-15,1.9366889E-17,1.6937387E-16
4124.0454,1.2886226E-15,1.8968194E-17,1.7339486E-16
4128.131,1.2792568E-15,1.8924905E-17,1.7659111E-16
4132.2163,1.2537489E-15,1.88105E-17,1.8261838E-16
4136.302,1.2206494E-15,1.8609406E-17,1.8107453E-16
4140.387,1.2185153E-15,1.8588383E-17,1.8353855E-16
4144.4727,1.1874109E-15,1.8397759E-17,1.8164303E-16
4148.558,1.179022E-15,1.8311749E-17,1.7523427E-16
4152.6436,1.1681377E-15,1.8288907E-17,1.9068284E-16
4156.729,1.1225858E-15,1.8030201E-17,1.8843685E-16
4160.8145,1.1449978E-15,1.8178081E-17,2.0020844E-16
4164.9,1.0710597E-15,1.7819136E-17,2.144842E-16
4168.9854,1.0773427E-15,1.7852068E-17,2.1471868E-16
4173.071,1.0397013E-15,1.7570694E-17,1.9880554E-16
4177.1562,1.0409201E-15,1.753454E-17,1.9279768E-16
4181.2417,1.0587987E-15,1.7620476E-17,1.9406625E-16
4185.327,1.0327507E-15,1.744707E-17,1.926418E-16
4189.4126,1.0359915E-15,1.7375316E-17,1.7551327E-16
4193.498,1.0591163E-15,1.7449383E-17,1.6721226E-16
4197.5835,1.0577284E-15,1.7390194E-17,1.6310621E-16
4201.669,1.0255762E-15,1.7213547E-17,1.6496209E-16
4205.7544,1.0614581E-15,1.7317703E-17,1.5166763E-16
4209.84,1.112085E-15,1.7568717E-17,1.4753927E-16
4213.9253,1.0825105E-15,1.7500498E-17,1.6940418E-16
4218.0107,1.0887405E-15,1.7513359E-17,1.5998193E-16
4222.096,1.0954093E-15,1.7526463E-17,1.5760496E-16
4226.1816,1.1437183E-15,1.7740414E-17,1.5189844E-16
4230.267,1.1408777E-15,1.7701753E-17,1.5175706E-16
4234.3525,1.1376464E-15,1.7635788E-17,1.4181176E-16
4238.438,1.1390513E-15,1.7674514E-17,1.5232249E-16
4242.5234,1.1371736E-15,1.7668252E-17,1.5596023E-16
4246.609,1.2002692E-15,1.7922349E-17,1.4433218E-16
4250.695,1.1717204E-15,1.7817657E-17,1.5720709E-16
4254.7803,1.1556051E-15,1.777361E-17,1.689987E-16
4258.8657,1.1931281E-15,1.7991843E-17,1.7583437E-16
4262.951,1.1763151E-15,1.7837104E-17,1.6548619E-16
4267.0366,1.1656658E-15,1.7752927E-17,1.6168447E-16
4271.122,1.1690237E-15,1.7743434E-17,1.5683538E-16
4275.2075,1.1799048E-15,1.7794816E-17,1.5757444E-16
4279.293,1.1814277E-15,1.7801208E-17,1.6016575E-16
4283.3784,1.1585284E-15,1.7633907E-17,1.524863E-16
4287.464,1.175117E-15,1.7686293E-17,1.4895256E-16
4291.5493,1.1411587E-15,1.7496442E-17,1.5096962E-16
4295.635,1.1649448E-15,1.7542782E-17,1.3281744E-16
4299.72,1.1589437E-15,1.7564394E-17,1.4632548E-16
4303.8057,1.1623193E-15,1.7544378E-17,1.4360983E-16
4307.891,1.118725E-15,1.7301957E-17,1.4067853E-16
4311.9766,1.1230175E-15,1.7385077E-17,1.5787514E-16
4316.062,1.1395146E-15,1.7477117E-17,1.6265113E-16
4320.1475,1.1261517E-15,1.7329389E-17,1.4642541E-16
4324.233,1.1425013E-15,1.7485941E-17,1.6416416E-16
4328.3184,1.165734E-15,1.759192E-17,1.6669074E-16
4332.404,1.16043E-15,1.7506781E-17,1.5376695E-16
4336.4893,1.1664979E-15,1.7483316E-17,1.4606846E-16
4340.5747,1.1873165E-15,1.7645675E-17,1.589322E-16
4344.66,1.1558778E-15,1.743582E-17,1.529775E-16
4348.7456,1.1707486E-15,1.7487209E-17,1.4892655E-16
4352.831,1.1779274E-15,1.7581888E-17,1.6374563E-16
4356.9165,1.1529799E-15,1.7500273E-17,1.7396999E-16
4361.002,1.1900985E-15,1.7584209E-17,1.5594148E-16
4365.0874,1.1905409E-15,1.7613701E-17,1.6176801E-16
4369.173,1.2033776E-15,1.7674413E-17,1.6498631E-16
4373.2583,1.1919443E-15,1.7596056E-17,1.5941237E-16
4377.3438,1.2237572E-15,1.774551E-17,1.581085E-16
4381.429,1.2237062E-15,1.7697423E-17,1.5050522E-16
4385.5146,1.2020793E-15,1.7619412E-17,1.6034568E-16
4389.6,1.2148853E-15,1.7671686E-17,1.5905687E-16
4393.6855,1.1942553E-15,1.755723E-17,1.5749837E-16
4397.771,1.1408366E-15,1.7345427E-17,1.7446455E-16
4401.8564,1.1710337E-15,1.7470195E-17,1.7010448E-16
4405.942,1.16288E-15,1.7512403E-17,1.8920696E-16
4410.0273,1.1139513E-15,1.7265971E-17,1.9414792E-16
4414.113,1.0716834E-15,1.7019522E-17,1.9042531E-16
4418.198,1.0695044E-15,1.7002029E-17,1.9008515E-16
4422.2837,1.024628E-15,1.6774085E-17,1.9675435E-16
4426.369,9.717762E-16,1.6448291E-17,1.8887233E-16
4430.4546,9.407222E-16,1.6297134E-17,1.9438423E-16
4434.54,9.157463E-16,1.6088787E-17,1.8162464E-16
4438.6255,8.913452E-16,1.594652E-17,1.8230415E-16
4442.711,8.417716E-16,1.5647895E-17,1.7881042E-16
4446.7964,8.3237917E-16,1.5580751E-17,1.7653536E-16
4450.882,7.903368E-16,1.5341284E-17,1.7989591E-16
4454.9673,7.7907687E-16,1.5245799E-17,1.7540464E-16
4459.0527,7.696747E-16,1.5086749E-17,1.5378708E-16
4463.138,7.562149E-16,1.4939424E-17,1.498392E-16
4467.2236,7.3531984E-16,1.4840088E-17,1.5987719E-16
4471.309,7.3174875E-16,1.480681E-17,1.572079E-16
4475.3945,7.166904E-16,1.4803289E-17,1.7392878E-16
4479.48,7.1765475E-16,1.4786593E-17,1.7179893E-16
4483.5654,7.377362E-16,1.488241E-17,1.6868256E-16
4487.651,7.267416E-16,1.4813327E-17,1.6824385E-16
4491.7363,7.2953566E-16,1.4875323E-17,1.7922771E-16
4495.822,7.3761535E-16,1.4869852E-17,1.6967511E-16
4499.907,7.3340094E-16,1.484892E-17,1.7035308E-16
4503.9927,7.177231E-16,1.4809107E-17,1.8067354E-16
4508.078,7.322346E-16,1.4849419E-17,1.7299359E-16
4512.1636,7.7523293E-16,1.5102061E-17,1.7407299E-16
4516.249,7.8838836E-16,1.5189288E-17,1.7589427E-16
4520.3345,7.8649397E-16,1.5158556E-17,1.7267412E-16
4524.42,7.9335356E-16,1.5192572E-17,1.7210174E-16
4528.5054,7.9625745E-16,1.5245946E-17,1.8098249E-16
4532.591,8.169709E-16,1.5407241E-17,1.890523E-16
4536.6763,8.46465E-16,1.5520817E-17,1.7792985E-16
4540.7617,8.7627284E-16,1.5721525E-17,1.8620872E-16
4544.847,8.753332E-16,1.5708519E-17,1.8429743E-16
4548.9326,8.987023E-16,1.578746E-17,1.7452873E-16
4553.018,9.444824E-16,1.605801E-17,1.7759966E-16
4557.1035,9.556698E-16,1.6133835E-17,1.820047E-16
4561.189,9.831807E-16,1.6222668E-17,1.7023583E-16
4565.2744,9.970442E-16,1.6352927E-17,1.8087855E-16
4569.36,1.0431132E-15,1.6544573E-17,1.685719E-16
4573.4453,1.0718986E-15,1.6686604E-17,1.6693249E-16
4577.531,1.0896187E-15,1.6829289E-17,1.785975E-16
4581.616,1.1074559E-15,1.6898544E-17,1.7544292E-16
4585.7017,1.1969283E-15,1.7325619E-17,1.6924924E-16
4589.787,1.184674E-15,1.722397E-17,1.5799618E-16
4593.8726,1.2335783E-15,1.7491778E-17,1.643524E-16
4597.958,1.2592056E-15,1.761777E-17,1.6740674E-16
4602.0435,1.3089089E-15,1.788632E-17,1.720844E-16
4606.129,1.2787687E-15,1.7745681E-17,1.7150824E-16
4610.2144,1.3223707E-15,1.793899E-17,1.680583E-16
4614.3,1.3211892E-15,1.7929424E-17,1.6912346E-16
4618.3853,1.3474479E-15,1.8074927E-17,1.7156255E-16
4622.4707,1.4047844E-15,1.8349344E-17,1.7142384E-16
4626.556,1.4200558E-15,1.8422568E-17,1.6156997E-16
4630.6416,1.4606511E-15,1.8602945E-17,1.571993E-16
4634.727,1.4444462E-15,1.852092E-17,1.5733329E-16
4638.8125,1.4312571E-15,1.8482959E-17,1.6259986E-16
4642.898,1.4651624E-15,1.8629428E-17,1.5971864E-16
4646.9834,1.5217229E-15,1.8870473E-17,1.5515382E-16
4651.069,1.5071184E-15,1.8817232E-17,1.5786138E-16
4655.1543,1.4735471E-15,1.8721508E-17,1.7353331E-16
4659.2397,1.5081476E-15,1.887328E-17,1.6904233E-16
4663.325,1.5214345E-15,1.893321E-17,1.7022891E-16
4667.4106,1.5147337E-15,1.891482E-17,1.7241038E-16
4671.496,1.5178111E-15,1.8952236E-17,1.7752003E-16
4675.5815,1.521932E-15,1.8948352E-17,1.7160333E-16
4679.667,1.5061675E-15,1.8911114E-17,1.7985375E-16
4683.7524,1.5281219E-15,1.901075E-17,1.7998123E-16
4687.838,1.5047467E-15,1.8884548E-17,1.7575844E-16
4691.9233,1.532569E-15,1.9001862E-17,1.7302939E-16
4696.009,1.5233558E-15,1.8966487E-17,1.726641E-16
4700.094,1.5158115E-15,1.8899052E-17,1.6423201E-16
4704.1797,1.5506382E-15,1.9059588E-17,1.6494622E-16
4708.265,1.5264654E-15,1.8952145E-17,1.6460095E-16
4712.3506,1.5244928E-15,1.8925032E-17,1.6204041E-16
4716.436,1.5357587E-15,1.8995632E-17,1.6395399E-16
4720.5215,1.5047487E-15,1.8847825E-17,1.6420665E-16
4724.607,1.5108798E-15,1.8884302E-17,1.6493457E-16
4728.6924,1.4868965E-15,1.8773926E-17,1.6479309E-16
4732.778,1.4725096E-15,1.872356E-17,1.6934719E-16
4736.864,1.4624466E-15,1.8685812E-17,1.7114511E-16
4740.949,1.4782978E-15,1.8706385E-17,1.559333E-16
4745.0347,1.4589965E-15,1.8610113E-17,1.5479232E-16
4749.12,1.4456582E-15,1.8550662E-17,1.5707886E-16
4753.2056,1.4688559E-15,1.8662437E-17,1.5593797E-16
4757.291,1.4433358E-15,1.8562466E-17,1.6147391E-16
4761.3765,1.4377175E-15,1.852018E-17,1.5536517E-16
4765.462,1.4233068E-15,1.848809E-17,1.6349994E-16
4769.5474,1.3989877E-15,1.8351697E-17,1.5819023E-16
4773.633,1.4114976E-15,1.843045E-17,1.6247422E-16
4777.7183,1.3905014E-15,1.8340732E-17,1.6488411E-16
4781.8037,1.3830217E-15,1.8286773E-17,1.5933786E-16
4785.889,1.3624816E-15,1.8197403E-17,1.6000346E-16
4789.9746,1.3267957E-15,1.802684E-17,1.6098138E-16
4794.06,1.3072502E-15,1.7947243E-17,1.6436346E-16
4798.1455,1.304536E-15,1.7936487E-17,1.6439321E-16
4802.231,1.2615332E-15,1.7726719E-17,1.648399E-16
4806.3164,1.2023941E-15,1.7471411E-17,1.7442625E-16
4810.402,1.1623223E-15,1.7268135E-17,1.7312567E-16
4814.4873,1.1235121E-15,1.7083703E-17,1.7614213E-16
4818.5728,1.0923656E-15,1.6897262E-17,1.7127889E-16
4822.658,1.0347433E-15,1.6606554E-17,1.7468423E-16
4826.7437,9.735789E-16,1.6308748E-17,1.7991242E-16
4830.829,9.337638E-16,1.6064428E-17,1.7472204E-16
4834.9146,9.266531E-16,1.6017903E-17,1.7289292E-16
4839.0,8.765926E-16,1.5763404E-17,1.8060706E-16
4843.0854,8.362858E-16,1.5523485E-17,1.754328E-16
4847.171,8.047177E-16,1.5318937E-17,1.7128007E-16
4851.2563,7.822009E-16,1.51099E-17,1.5465023E-16
4855.342,7.388178E-16,1.4882088E-17,1.613881E-16
4859.4272,7.3153905E-16,1.4828872E-17,1.5915945E-16
4863.5127,7.226215E-16,1.477262E-17,1.572318E-16
4867.598,7.0979333E-16,1.4704509E-17,1.5965651E-16
4871.6836,6.9997103E-16,1.465935E-17,1.637716E-16
4875.769,6.895703E-16,1.45831E-17,1.5918808E-16
4879.8545,7.0191116E-16,1.4720744E-17,1.7274153E-16
4883.94,7.058538E-16,1.4730783E-17,1.687535E-16
4888.0254,6.85878E-16,1.4595099E-17,1.6472011E-16
4892.111,6.8047657E-16,1.458018E-17,1.6861521E-16
4896.1963,6.9363285E-16,1.463524E-17,1.629942E-16
4900.2817,6.8749334E-16,1.4591964E-17,1.5979499E-16
4904.367,6.851546E-16,1.4605065E-17,1.6559765E-16
4908.4526,7.0249355E-16,1.4690258E-17,1.6145335E-16
4912.538,6.976414E-16,1.4672093E-17,1.6224616E-16
4916.6235,6.783378E-16,1.4515605E-17,1.5658315E-16
4920.709,6.613088E-16,1.4414886E-17,1.5693473E-16
4924.7944,6.543189E-16,1.437932E-17,1.5968347E-16
4928.88,6.4682903E-16,1.4383577E-17,1.6857938E-16
4932.9653,6.656661E-16,1.4463865E-17,1.5958555E-16
4937.051,6.602078E-16,1.4384039E-17,1.5778166E-16
4941.136,6.6347736E-16,1.515349E-17,1.6132788E-16
4945.2217,6.737723E-16,1.5215163E-17,1.5380506E-16
4949.307,6.841744E-16,1.4519242E-17,1.5588082E-16
4953.3926,6.310701E-16,1.4223925E-17,1.5847305E-16
4957.478,6.2628197E-16,1.4216515E-17,1.635405E-16
4961.5635,6.5936E-16,1.4406606E-17,1.5797601E-16
4965.649,6.800117E-16,1.4513185E-17,1.5530426E-16
4969.7344,6.6321547E-16,1.44612E-17,1.6505011E-16
4973.82,6.792286E-16,1.4504864E-17,1.5448224E-16
4977.9053,7.1748243E-16,1.4831633E-17,1.7148754E-16
4981.9907,7.6199735E-16,1.5044083E-17,1.6033088E-16
4986.076,7.532386E-16,1.5028371E-17,1.6804149E-16
4990.1616,7.7930197E-16,1.5207153E-17,1.6937649E-16
4994.247,8.1020337E-16,1.5377132E-17,1.6877554E-16
4998.3325,8.557515E-16,1.5597399E-17,1.5669028E-16
5002.418,8.942156E-16,1.5835082E-17,1.6150537E-16
5006.5034,9.494028E-16,1.612863E-17,1.5759329E-16
5010.589,9.602086E-16,1.6195366E-17,1.577134E-16
5014.6743,9.996861E-16,1.6375031E-17,1.5495717E-16
5018.76,9.996197E-16,1.6362757E-17,1.5178031E-16
5022.845,1.0476375E-15,1.6635252E-17,1.5087E-16
5026.9307,1.0674145E-15,1.673918E-17,1.4943881E-16
5031.016,1.0622002E-15,1.6706257E-17,1.5016179E-16
5035.1016,1.114637E-15,1.6956622E-17,1.440052E-16
5039.187,1.0843635E-15,1.6834275E-17,1.5213117E-16
5043.2725,1.0958303E-15,1.6898256E-17,1.5202439E-16
5047.358,1.0349182E-15,1.656074E-17,1.4877762E-16
5051.4434,1.0115148E-15,1.6426063E-17,1.4554776E-16
5055.529,9.959254E-16,1.63613E-17,1.5128517E-16
5059.6143,9.683299E-16,1.6215718E-17,1.5491442E-16
5063.6997,9.654041E-16,1.6212065E-17,1.5432298E-16
5067.785,9.088133E-16,1.5866007E-17,1.4840674E-16
5071.8706,8.613891E-16,1.5626534E-17,1.513515E-16
5075.956,9.238677E-16,1.5968313E-17,1.50683E-16
5080.0415,8.838735E-16,1.5746496E-17,1.4844029E-16
5084.127,8.7074765E-16,1.5662013E-17,1.4693578E-16
5088.2124,8.2738665E-16,1.5438221E-17,1.5101484E-16
5092.298,8.027771E-16,1.524507E-17,1.4057737E-16
5096.3833,7.6307525E-16,1.5036186E-17,1.4564611E-16
5100.4688,7.448469E-16,1.4954347E-17,1.4977149E-16
5104.554,7.4174596E-16,1.49126E-17,1.476339E-16
5108.6396,7.091475E-16,1.4761073E-17,1.5567526E-16
5112.725,7.1940663E-16,1.4816727E-17,1.5429842E-16
5116.8105,7.195186E-16,1.4752518E-17,1.405858E-16
5120.896,7.1506024E-16,1.4746083E-17,1.4324393E-16
