WAVE,FLUX,ERR,SKYBACK
15495.897,2.481519E-18,7.799203E-19,1.9841611E-17
15506.076,4.278018E-18,8.3372237E-19,2.5175308E-17
15516.255,2.9951056E-18,8.884229E-19,2.7298371E-17
15526.434,4.939992E-18,9.640863E-19,2.7694202E-17
15536.612,-3.9838008E-19,9.026308E-19,2.8190884E-17
15546.791,4.027761E-18,8.823611E-19,2.1831065E-17
15556.97,3.619663E-18,9.118325E-19,1.8712113E-17
15567.148,2.8357433E-18,7.6866555E-19,2.1360073E-17
15577.327,5.6065103E-18,8.822473E-19,2.5356572E-17
15587.506,8.691791E-18,9.150939E-19,2.529021E-17
15597.685,3.5114615E-18,8.656763E-19,2.3460056E-17
15607.863,9.015356E-18,9.380883E-19,2.1420886E-17
15618.042,4.3458824E-18,9.085723E-19,2.8895447E-17
15628.221,7.5765153E-19,1.2124927E-18,3.3357395E-17
15638.399,6.5910603E-18,1.0824777E-18,3.40455E-17
15648.578,4.309315E-18,1.0078084E-18,3.0874583E-17
15658.758,6.765136E-18,9.256651E-19,2.1687283E-17
15668.937,6.677146E-18,7.7366746E-19,1.572354E-17
15679.115,1.9318164E-18,6.034553E-19,1.7186312E-17
15689.294,4.8270547E-18,6.665064E-19,1.5851601E-17
15699.473,2.9550254E-18,7.3326935E-19,1.488365E-17
15709.651,-1.4659053E-18,6.5428875E-19,1.32611E-17
15719.83,-6.147779E-20,5.0363874E-19,1.2171091E-17
15730.009,4.587968E-18,6.624319E-19,9.901812E-18
15740.1875,7.018734E-18,6.5463963E-19,1.0015262E-17
15750.366,-4.5762697E-19,4.2254208E-19,1.268931E-17
15760.545,7.6871474E-18,6.643949E-19,1.2854414E-17
15770.724,6.2773823E-18,7.2526353E-19,1.230613E-17
15780.902,2.4383045E-18,6.213139E-19,1.4296919E-17
15791.081,4.627529E-18,7.048038E-19,2.2565016E-17
15801.26,-4.6233387E-18,1.1846504E-18,4.3772995E-17
15811.438,3.3038071E-18,1.3340439E-18,6.74403E-17
15821.618,9.868704E-18,1.574276E-18,8.1185124E-17
15831.797,1.121197E-17,1.8074988E-18,7.376004E-17
15841.976,9.080956E-18,1.4107112E-18,4.7447576E-17
15852.154,-3.9200144E-20,1.3551904E-18,2.8317357E-17
15862.333,-2.5709152E-18,9.483448E-19,2.139272E-17
15872.512,2.2474102E-18,7.341587E-19,1.7995098E-17
15882.69,7.906888E-18,8.3639515E-19,1.32293245E-17
15892.869,4.0955842E-18,6.1249043E-19,1.2667626E-17
15903.048,6.552064E-18,5.6490356E-19,1.0986902E-17
15913.227,4.331388E-18,5.220661E-19,8.9007976E-18
15923.405,1.3328931E-18,4.331232E-19,8.4839465E-18
15933.584,2.2957193E-19,3.6114848E-19,1.0714714E-17
15943.763,2.9558305E-18,5.9955545E-19,1.4658952E-17
15953.941,7.909057E-18,8.2835247E-19,1.788459E-17
15964.12,2.227984E-18,7.0474253E-19,1.8197666E-17
15974.299,5.66945E-18,8.0094524E-19,1.5828793E-17
15984.479,2.0101672E-18,5.897605E-19,1.3781322E-17
15994.657,3.9470637E-19,7.659885E-19,2.3427323E-17
16004.836,6.3955335E-19,9.673787E-19,4.0547993E-17
16015.015,-9.770554E-19,1.1390584E-18,4.6886864E-17
16025.193,3.3878565E-18,1.2099334E-18,4.3124105E-17
16035.372,1.2499112E-17,1.1609534E-18,3.169357E-17
16045.551,8.412466E-18,1.0172141E-18,2.5806088E-17
16055.7295,4.5953092E-18,8.399773E-19,2.5428048E-17
16065.908,8.167919E-18,9.209277E-19,2.4122054E-17
16076.087,4.186081E-18,8.910879E-19,2.242996E-17
16086.266,-3.971175E-18,8.861633E-19,2.016186E-17
16096.444,5.7167424E-18,9.101951E-19,2.985055E-17
16106.623,5.9280097E-18,1.197565E-18,5.1490352E-17
16116.802,-2.0418358E-18,1.428199E-18,5.563427E-17
16126.98,8.594875E-18,1.2507761E-18,4.3476057E-17
16137.159,1.8196894E-18,1.1952461E-18,2.3248335E-17
16147.339,1.7334592E-19,5.9211243E-19,1.4940817E-17
16157.518,2.9889613E-18,5.3034277E-19,1.388548E-17
16167.696,5.5061695E-18,6.9966736E-19,1.837898E-17
16177.875,-5.039275E-19,8.294388E-19,2.1018777E-17
16188.054,6.1892433E-18,7.995951E-19,2.3298162E-17
16198.232,-3.19858E-19,7.4994733E-19,2.7737254E-17
16208.411,7.185452E-19,8.710361E-19,3.7222873E-17
16218.59,2.019918E-19,1.3220531E-18,3.977051E-17
16228.769,1.1255373E-17,1.7727781E-18,3.590956E-17
16238.947,5.8337483E-18,1.6025919E-18,2.6060926E-17
16249.126,9.063664E-18,1.2848527E-18,1.7650423E-17
16259.305,9.6558456E-18,1.272247E-18,1.1806229E-17
16269.483,5.4188478E-18,1.3590636E-18,1.1175783E-17
16279.662,7.867409E-18,7.208253E-19,1.1567137E-17
16289.841,3.3075156E-18,1.0652041E-18,1.5448007E-17
16300.02,2.3060369E-18,8.857728E-19,1.956717E-17
16310.199,9.974588E-18,1.7341209E-18,1.9303151E-17
16320.378,2.987977E-18,1.0950091E-18,2.4673664E-17
16330.557,-4.560348E-19,8.6020606E-19,2.870552E-17
16340.735,6.5228597E-18,9.4505E-19,3.1013314E-17
16350.914,5.2543803E-18,9.619435E-19,2.7294581E-17
16361.093,6.988696E-18,8.352393E-19,2.1667167E-17
16371.271,7.8154215E-20,6.8865583E-19,2.1657256E-17
16381.45,9.766929E-18,9.09998E-19,2.1691566E-17
16391.629,1.5627617E-19,7.0640614E-19,1.8938975E-17
16401.809,1.621227E-18,7.9292887E-19,1.7530156E-17
16411.986,1.8306824E-18,6.5151247E-19,2.2835153E-17
16422.166,2.3804746E-18,8.4558414E-19,2.7072614E-17
16432.344,-4.603873E-21,8.068795E-19,2.7080403E-17
16442.523,2.1481628E-18,1.0063882E-18,2.9295703E-17
16452.701,7.050253E-18,8.937015E-19,2.5808705E-17
16462.88,3.958283E-18,8.554786E-19,2.699503E-17
16473.059,-2.8406489E-19,8.5588605E-19,3.4117028E-17
16483.238,4.1723872E-19,1.1957493E-18,3.0382334E-17
16493.416,4.885419E-18,9.150566E-19,2.8145955E-17
16503.596,1.5864954E-18,7.443397E-19,2.116637E-17
16513.773,5.602822E-18,7.849497E-19,1.4958246E-17
16523.953,5.2468695E-18,5.7068674E-19,1.6057271E-17
16534.13,4.1949724E-18,5.88902E-19,1.5496868E-17
16544.31,1.4483978E-18,5.708089E-19,1.553854E-17
16554.488,3.981696E-18,6.119442E-19,1.3671788E-17
16564.668,3.9794377E-18,4.9788895E-19,1.0117773E-17
16574.848,1.7123465E-18,4.2164278E-19,1.0393872E-17
16585.025,5.2635124E-18,4.6912215E-19,1.0566264E-17
16595.205,3.9679804E-18,5.046274E-19,9.459252E-18
16605.383,2.8676044E-18,4.3579096E-19,9.205065E-18
16615.562,2.2050733E-18,4.2075255E-19,8.89244E-18
16625.74,3.1522418E-18,4.6983683E-19,8.4824146E-18
16635.92,6.0111335E-18,4.432983E-19,8.920463E-18
16646.098,6.0497037E-18,4.352473E-19,1.2076406E-17
16656.277,2.97825E-18,5.752541E-19,2.6002801E-17
16666.455,6.97225E-18,9.859233E-19,4.846298E-17
16676.635,2.169244E-18,1.1921962E-18,6.8560786E-17
16686.812,1.3463877E-17,1.4728661E-18,7.592959E-17
16696.992,7.436736E-18,1.3167965E-18,5.86331E-17
16707.17,-1.350082E-18,1.0570611E-18,4.088734E-17
16717.35,3.7942316E-18,8.425656E-19,2.7838585E-17
16727.53,9.369073E-20,6.469015E-19,1.8305634E-17
16737.707,3.7956204E-18,6.158582E-19,1.5035913E-17
16747.887,5.8907634E-18,5.4114523E-19,1.1362048E-17
16758.064,2.7650348E-18,4.544796E-19,1.1655691E-17
16768.244,6.3054766E-18,4.621813E-19,9.625906E-18
16778.422,6.295332E-18,3.998485E-19,8.407051E-18
16788.602,5.1981026E-18,4.1899916E-19,8.352597E-18
16798.78,5.295388E-18,3.636679E-19,8.266288E-18
16808.959,2.8558677E-18,3.7931184E-19,1.0636817E-17
16819.137,4.8299804E-18,5.2028487E-19,1.4461589E-17
16829.316,4.17835E-18,6.081466E-19,1.5024225E-17
16839.494,2.8554236E-19,4.8130605E-19,1.3473001E-17
16849.674,3.7428368E-18,4.6595637E-19,1.1935294E-17
16859.852,4.3596682E-18,5.221747E-19,1.3187115E-17
16870.031,4.421126E-18,5.7530717E-19,2.4606314E-17
16880.209,8.427093E-18,1.0825596E-18,4.1951563E-17
16890.389,6.5856543E-18,1.0301638E-18,4.68202E-17
16900.568,8.582617E-18,1.0669806E-18,4.2921783E-17
16910.746,1.0255322E-17,1.1410584E-18,2.6005887E-17
16920.926,2.7245135E-18,7.42753E-19,1.9936393E-17
16931.104,-3.2987258E-18,8.585315E-19,2.3701833E-17
16941.283,3.2032484E-19,6.6291764E-19,2.2894935E-17
16951.46,3.9888504E-20,7.3476365E-19,2.091905E-17
16961.64,5.312699E-18,6.811443E-19,1.8342214E-17
16971.818,6.1711193E-18,6.8036924E-19,2.0704038E-17
16981.998,5.8912788E-18,8.5718695E-19,3.880053E-17
16992.176,5.4165553E-18,1.0590287E-18,4.9445406E-17
17002.355,2.8519601E-18,1.0524059E-18,4.8703494E-17
17012.533,-9.04018E-19,9.317263E-19,3.3408038E-17
17022.713,-8.8937497E-20,6.878133E-19,1.780452E-17
17032.89,5.171346E-18,6.3136256E-19,1.3463544E-17
17043.07,-1.1784663E-19,4.313817E-19,1.4730982E-17
17053.248,5.256414E-18,6.498575E-19,1.9694229E-17
17063.428,3.5593842E-18,7.0464704E-19,2.3791071E-17
17073.607,2.5106923E-18,7.1257515E-19,2.1198563E-17
17083.785,2.406446E-18,6.817777E-19,2.1915667E-17
17093.965,1.6370891E-18,7.2958566E-19,2.9001273E-17
17104.143,1.0413216E-17,1.0731481E-18,3.7928584E-17
17114.322,2.9556776E-18,9.554471E-19,3.6707777E-17
17124.5,2.1617648E-18,9.280703E-19,3.0796298E-17
17134.68,3.5389678E-18,7.4202273E-19,1.5632827E-17
17144.857,1.7062963E-18,5.0618976E-19,1.2221534E-17
17155.037,1.054126E-18,4.6151855E-19,1.1018602E-17
17165.215,7.8903363E-19,4.3514245E-19,1.1200607E-17
17175.395,4.736387E-18,4.9270905E-19,1.2924611E-17
17185.572,4.811073E-18,5.9547145E-19,1.5217265E-17
17195.752,-7.003506E-19,6.3625843E-19,1.7943207E-17
17205.93,3.407543E-18,6.4412627E-19,1.8568567E-17
17216.11,-7.932487E-19,6.7492623E-19,2.0034558E-17
17226.29,-1.2274369E-18,8.0602087E-19,2.4977155E-17
17236.467,8.517417E-18,9.221436E-19,2.5947564E-17
17246.646,2.1215073E-18,8.1517667E-19,2.4662921E-17
17256.824,2.2651305E-19,7.190349E-19,1.8488574E-17
17267.004,6.853841E-18,6.872269E-19,1.5299569E-17
17277.182,1.0600537E-19,7.076396E-19,1.3795227E-17
17287.361,4.11036E-19,7.174461E-19,1.2484121E-17
17297.54,2.5498407E-18,5.7372606E-19,1.4605758E-17
17307.719,4.5621517E-18,6.3669684E-19,1.8442384E-17
17317.896,6.4691674E-18,8.5473793E-19,2.0847274E-17
17328.076,6.3695658E-18,1.051729E-18,2.1266468E-17
17338.254,3.2788186E-18,7.1010374E-19,2.0290008E-17
17348.434,5.6236337E-18,8.24915E-19,2.212868E-17
17358.611,4.603171E-18,8.080963E-19,2.8457845E-17
17368.791,5.4001142E-18,9.042184E-19,2.6427476E-17
17378.969,-3.910683E-19,9.980017E-19,2.6560874E-17
17389.148,2.3052562E-18,8.4891985E-19,2.275591E-17
17399.328,6.8739586E-18,7.7707466E-19,1.8661203E-17
17409.506,4.5044724E-18,8.0768665E-19,1.8805639E-17
17419.686,5.3895263E-18,8.2614447E-19,2.370567E-17
17429.863,1.0785751E-17,1.0709789E-18,2.8789995E-17
17440.043,5.5754095E-18,8.854579E-19,2.5935176E-17
17450.22,1.4487719E-18,9.654818E-19,2.2616008E-17
17460.4,1.1408538E-17,8.860728E-19,1.345092E-17
17470.578,1.3646916E-18,6.479443E-19,1.28620745E-17
17480.758,7.774614E-18,6.3451195E-19,1.4749171E-17
17490.936,3.4971922E-18,5.955335E-19,1.5526329E-17
17501.115,2.0499628E-18,6.119855E-19,1.5090307E-17
17511.293,2.595814E-18,5.9110895E-19,1.446139E-17
17521.473,8.47043E-18,6.925441E-19,1.0594423E-17
17531.65,1.6463179E-19,5.4694407E-19,1.0413163E-17
17541.83,4.449831E-18,4.2508907E-19,9.04327E-18
17552.01,2.4801966E-18,4.3180888E-19,7.903952E-18
17562.188,3.3501836E-18,3.769472E-19,7.12542E-18
17572.367,2.9340574E-18,3.325969E-19,7.113362E-18
17582.545,3.5825395E-18,3.6658215E-19,7.660811E-18
17592.725,1.9116152E-18,4.1682272E-19,7.712373E-18
17602.902,3.4892674E-18,3.915322E-19,1.0125163E-17
17613.082,-8.766689E-20,5.401605E-19,1.6366392E-17
17623.26,5.1347998E-18,8.76242E-19,3.6134386E-17
17633.44,1.02061764E-19,1.1357049E-18,5.7379785E-17
17643.617,-1.4014265E-18,1.6011021E-18,6.909125E-17
17653.797,1.0096085E-17,1.6715208E-18,6.6535146E-17
17663.975,1.0782956E-18,1.2511048E-18,4.529104E-17
17674.154,8.916934E-18,1.0301836E-18,2.7918338E-17
17684.332,2.9811502E-18,8.0379963E-19,2.0333444E-17
17694.512,-1.053806E-18,5.91826E-19,1.5544717E-17
17704.69,2.9552018E-18,5.492129E-19,1.1667286E-17
17714.87,1.9396345E-18,5.4060456E-19,1.0526279E-17
17725.049,1.7101689E-18,5.33691E-19,1.0133476E-17
17735.227,3.9185547E-18,5.6567103E-19,9.219466E-18
17745.406,3.094995E-18,4.9663164E-19,9.5170786E-18
17755.584,1.6742134E-18,5.972765E-19,9.79304E-18
17765.764,7.974608E-18,5.1128535E-19,9.328835E-18
17775.941,1.0707575E-18,3.5597622E-19,9.345816E-18
17786.121,6.311524E-18,5.3408715E-19,1.1426378E-17
17796.299,1.965642E-18,6.587564E-19,1.25414296E-17
17806.479,4.281546E-18,5.0975884E-19,1.3737871E-17
17816.656,3.4372255E-19,5.0803675E-19,1.25872785E-17
17826.836,1.0282757E-17,6.8286003E-19,1.2043954E-17
17837.014,5.1341876E-18,5.5387967E-19,1.5542801E-17
17847.193,0.0,-2.5939012E-20,2.3061605E-17
17857.371,8.6734445E-18,1.1575135E-18,4.59506E-17
17867.55,3.1792E-18,1.1392E-18,4.276324E-17
17877.729,4.574017E-19,1.4677339E-18,3.8063642E-17
17887.908,1.0773463E-17,1.2424432E-18,2.5378032E-17
17898.088,1.561621E-18,6.602115E-19,1.5011507E-17
17908.266,1.9328258E-18,4.2221858E-19,1.2867639E-17
17918.445,1.2771563E-18,3.9466377E-19,1.0604132E-17
17928.623,2.065172E-18,3.4352178E-19,9.695459E-18
17938.803,4.4761224E-18,3.815773E-19,1.0556292E-17
17948.98,3.6193056E-18,4.657889E-19,1.213595E-17
17959.16,5.435774E-18,6.6523183E-19,2.3088775E-17
17969.338,-4.9570287E-18,1.0658128E-18,4.257736E-17
17979.518,-1.0975596E-18,1.4587041E-18,5.556475E-17
17989.695,7.343889E-18,1.7562372E-18,6.50188E-17
17999.875,1.2027459E-17,2.3081762E-18,5.4289875E-17
18010.053,1.2625096E-17,1.4502068E-18,2.9452292E-17
18020.232,3.8558507E-19,8.385656E-19,2.3413925E-17
18030.41,5.183446E-19,6.110857E-19,1.9276824E-17
18040.59,1.2344404E-18,7.550623E-19,2.1310322E-17
18050.77,3.306229E-18,9.227082E-19,2.6523957E-17
18060.947,2.0066773E-18,9.651283E-19,2.5621015E-17
18071.127,2.410158E-18,9.136771E-19,2.2127821E-17
18081.305,-1.2881504E-18,6.610372E-19,2.1961137E-17
18091.484,4.084412E-18,1.1435497E-18,3.7249836E-17
18101.662,-4.3397224E-18,2.9017283E-18,5.700763E-17
18111.842,6.1056616E-18,1.7644765E-18,5.997309E-17
18122.02,2.2108368E-18,1.5544943E-18,4.522255E-17
18132.2,1.6180606E-18,1.0165787E-18,2.5328512E-17
18142.377,0.0,-5.251225E-20,2.2554678E-17
18152.557,4.5235617E-18,7.727254E-19,1.9609807E-17
18162.734,1.4183599E-18,8.856756E-19,1.5644267E-17
18172.914,1.0371212E-18,5.109225E-19,1.7105966E-17
18183.092,-5.530292E-19,3.0684495E-19,2.1003658E-17
18193.271,5.9846344E-18,8.610902E-19,2.7500895E-17
18203.45,7.946888E-18,1.8872643E-18,4.0541948E-17
18213.629,5.0376937E-18,1.1068203E-18,3.3241798E-17
18223.809,9.6612975E-18,9.31058E-19,2.7832374E-17
18233.986,8.890632E-19,5.344739E-19,2.4165802E-17
18244.166,7.97485E-18,1.207092E-18,3.0584593E-17
18254.344,9.833073E-19,1.070561E-18,3.6331615E-17
18264.523,-8.484983E-19,1.7680744E-18,3.8416696E-17
18274.701,6.2920403E-18,9.563731E-19,4.512235E-17
18284.88,-6.5513623E-18,2.8480782E-18,4.7671607E-17
18295.059,0.0,-1.6809968E-19,6.134023E-17
18305.238,3.0814875E-18,2.8257276E-18,5.950079E-17
18315.416,1.351249E-17,1.890606E-18,5.0982506E-17
18325.596,7.227291E-18,1.0640332E-18,4.783974E-17
18335.773,0.0,-1.8484951E-19,6.558701E-17
18345.953,0.0,-2.394863E-19,8.8122045E-17
18356.13,-2.3971625E-17,6.6442617E-18,1.6495317E-16
18366.31,1.7779768E-17,3.0613692E-18,1.6429502E-16
18376.49,2.8012614E-17,6.3760132E-18,1.3852156E-16
18386.668,-9.857328E-18,2.9512553E-18,1.6005916E-16
18396.848,2.6774513E-17,3.070241E-18,1.7727175E-16
18407.025,0.0,-4.310377E-19,1.5480966E-16
18417.205,3.9556832E-17,2.3587504E-18,9.68918E-17
18427.383,2.0548004E-17,1.4853422E-18,5.589832E-17
18437.562,0.0,-1.2251927E-19,5.3187124E-17
18447.74,9.6309995E-18,2.4922598E-18,5.966292E-17
18457.92,4.952351E-17,2.9538973E-18,9.7399564E-17
18468.098,-7.124821E-18,6.819697E-18,1.3577703E-16
18478.277,4.3169362E-17,6.8812626E-18,1.259093E-16
18488.455,0.0,-2.766222E-19,1.0590633E-16
18498.635,3.507967E-18,1.3630686E-18,7.2077944E-17
18508.812,6.8372657E-18,1.192375E-18,6.702809E-17
18518.992,3.5787614E-18,1.4793297E-18,8.520793E-17
18529.17,9.694728E-18,1.2387887E-18,1.1189841E-16
18539.35,1.2667053E-18,1.5642571E-18,9.37618E-17
18549.53,-1.3859389E-18,1.8138536E-18,1.0191319E-16
18559.707,-1.7452101E-17,5.729976E-18,1.05398745E-16
18569.887,1.6613438E-17,2.2635061E-18,9.8592173E-17
18580.064,5.966584E-18,1.6062425E-18,1.1363025E-16
18590.244,3.1708665E-17,3.2963288E-18,1.2157455E-16
18600.422,1.1232451E-17,1.5389589E-18,6.903619E-17
18610.602,2.6327217E-17,2.0168283E-18,4.691473E-17
18620.78,1.02029825E-17,7.6921474E-19,5.0761225E-17
18630.959,2.027047E-17,1.6690724E-18,6.1425956E-17
18641.137,4.8187212E-18,8.3029717E-19,5.4150403E-17
18651.316,0.0,-1.2516309E-19,4.860177E-17
18661.494,-1.3945208E-18,1.0320978E-18,6.0664586E-17
18671.674,1.707178E-17,1.9396103E-18,8.154072E-17
18681.852,5.821796E-17,8.704304E-18,1.4252088E-16
18692.031,-1.0398756E-17,4.2721087E-18,2.3714876E-16
18702.209,3.2034293E-17,4.791832E-18,3.3827195E-16
18712.389,7.999728E-17,2.0711352E-17,3.7332562E-16
18722.568,1.0389392E-16,1.0762375E-17,3.3053335E-16
18732.746,0.0,-8.4726766E-19,3.9582758E-16
18742.926,7.91398E-17,1.8448834E-17,3.2574158E-16
18753.104,8.062926E-17,6.770439E-18,2.4436273E-16
18763.283,3.197742E-17,2.0088464E-18,1.3875137E-16
18773.46,1.453954E-17,2.0037691E-18,7.9198567E-17
18783.64,1.3338852E-17,1.4569202E-18,5.297845E-17
18793.818,6.4554184E-18,1.1147759E-18,5.653344E-17
18803.998,2.4289596E-18,1.0670163E-18,5.420623E-17
18814.176,1.032627E-18,5.899819E-19,4.283617E-17
18824.355,2.253574E-19,4.8322956E-19,4.6057056E-17
18834.533,1.10432905E-17,8.5595383E-19,5.717693E-17
18844.713,1.5353184E-17,9.230895E-19,5.161954E-17
18854.89,6.6397416E-18,1.0901523E-18,4.026988E-17
18865.07,4.932774E-18,6.176006E-19,3.294362E-17
18875.25,8.311761E-18,6.4668536E-19,3.092019E-17
18885.428,4.3948346E-18,4.870903E-19,3.9707485E-17
18895.607,1.2157682E-18,6.6373226E-19,5.734046E-17
18905.785,5.7645224E-18,1.6038986E-18,7.5578335E-17
18915.965,1.3692145E-17,2.506139E-18,9.060027E-17
18926.143,-1.8431396E-18,1.0183678E-18,6.8980715E-17
18936.322,1.0173056E-18,1.0065322E-18,4.3964388E-17
18946.5,1.1237892E-18,3.3265759E-19,3.34622E-17
18956.68,4.2065075E-18,4.682897E-19,3.9391846E-17
18966.857,2.133022E-17,1.5580808E-18,5.828918E-17
18977.037,-2.587516E-18,1.8932857E-18,9.5721625E-17
18987.215,8.773916E-18,2.148541E-18,1.4687509E-16
18997.395,0.0,-2.895505E-19,1.5500948E-16
19007.572,0.0,-2.5099053E-19,1.350799E-16
19017.752,0.0,-2.5682808E-19,1.3276361E-16
19027.93,9.84227E-18,2.9154762E-18,1.3752845E-16
19038.11,3.4572206E-17,2.8253965E-18,1.6578308E-16
19048.29,4.4680177E-17,2.342841E-18,1.8947751E-16
19058.467,4.1406337E-18,1.250316E-18,1.1651863E-16
19068.646,-1.1351812E-18,8.750086E-19,6.65666E-17
19078.824,3.95412E-18,6.4205563E-19,5.749935E-17
19089.004,-1.0608224E-18,8.108045E-19,6.115164E-17
19099.182,0.0,-1.40461E-19,7.406142E-17
19109.361,2.3568273E-17,1.865763E-18,9.8607784E-17
19119.54,3.1046616E-17,1.925592E-18,1.3107376E-16
19129.719,2.9387415E-18,4.778014E-18,1.1993269E-16
19139.896,8.072203E-18,8.569031E-19,8.9984333E-17
19150.076,2.1322247E-18,5.839535E-19,7.04931E-17
19160.254,7.894115E-18,1.2958722E-18,5.421419E-17
19170.434,3.4081851E-18,6.071854E-19,3.6325964E-17
19180.611,8.452309E-18,5.0700547E-19,4.0903972E-17
19190.791,9.717098E-18,8.730599E-19,5.403795E-17
19200.969,1.7741873E-17,1.4407138E-18,5.868606E-17
19211.148,9.896979E-18,8.0287763E-19,4.5340985E-17
19221.328,6.1953636E-18,9.451379E-19,5.702294E-17
19231.506,1.313593E-18,1.5945485E-18,7.052195E-17
19241.686,6.2286766E-18,1.2956496E-18,6.141844E-17
19251.863,-4.5614598E-18,1.5637594E-18,5.595429E-17
19262.043,9.6475365E-18,1.3629324E-18,5.3343617E-17
19272.22,-5.060965E-19,5.5451417E-19,4.8986006E-17
19282.4,2.921168E-18,1.1249138E-18,3.9773458E-17
19292.578,8.810894E-19,5.054519E-19,4.6853505E-17
19302.758,7.109651E-18,1.0461325E-18,4.429527E-17
19312.936,1.6673499E-18,6.950014E-19,3.838094E-17
19323.115,-1.7002404E-18,8.0239554E-19,3.7585515E-17
19333.293,1.6235724E-19,7.215112E-19,4.007374E-17
19343.473,3.7531637E-18,7.9364625E-19,3.6244166E-17
19353.65,3.096672E-18,7.9350397E-19,3.7108887E-17
19363.83,1.3151515E-18,7.7376356E-19,3.4764148E-17
19374.01,8.351761E-18,8.4040883E-19,3.5426203E-17
19384.188,1.0886657E-18,3.3026122E-19,3.6627763E-17
19394.367,5.5187955E-19,2.89937E-19,3.2966645E-17
19404.545,8.999843E-18,6.633512E-19,2.7054937E-17
19414.725,4.8208483E-18,3.7957672E-19,2.5156372E-17
19424.902,-2.0079627E-19,1.8317044E-19,2.4074427E-17
19435.082,1.9742334E-18,4.4801343E-19,2.6581882E-17
19445.26,2.3894113E-18,1.9084926E-19,2.5861805E-17
19455.44,1.7275895E-18,3.2760173E-19,2.5281374E-17
19465.617,5.028113E-18,3.5818637E-19,2.6532283E-17
19475.797,6.7943544E-18,5.0071915E-19,2.7281118E-17
19485.975,2.5372715E-18,3.1834266E-19,2.956124E-17
19496.154,8.768492E-18,7.158232E-19,3.4529983E-17
19506.332,-1.360921E-18,4.9013424E-19,3.4898052E-17
19516.512,6.245494E-19,5.1757916E-19,3.7120967E-17
19526.69,1.2827258E-19,7.3434194E-19,4.300743E-17
19536.87,3.177738E-18,6.134282E-19,4.5112743E-17
19547.049,4.315749E-18,6.731388E-19,4.947886E-17
19557.227,1.4251313E-17,1.0754175E-18,5.2853625E-17
19567.406,5.9310947E-18,7.9612055E-19,5.0780763E-17
19577.584,7.759416E-18,6.9367516E-19,4.7061713E-17
